snum,trial,tname,tvalue,tsuit,tpos,cname,cvalue,csuit,cpos,cf,right,rt,trans,control,visd,visc,memd,memc,lik,free,influence,nlonger,nlongest,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card1f,card2f,card3f,card4f,card5f,card6f,card7f,card8f,card9f,card10f,card11f,card12f,card13f,card14f,card15f,card16f,card17f,card18f,card19f,card20f,card21f,card22f,card23f,card24f,card25f,card26f,card27f,card28f,card29f,card30f,card31f,card32f,card33f,card34f,card35f,card36f,card37f,card38f,card39f,card40f,card41f,card42f,card43f,card44f,card45f,card46f
41,21,8D,8,4,8,3D,3,4,11,3,0,5820,5,91,1.027,0.046,0.775,0.188,0.42,1,0,1,1,45,0,4,19,42,1,39,34,32,13,41,17,8,14,9,27,49,46,50,16,37,48,43,51,30,33,11,28,21,29,31,12,36,10,2,25,35,40,3,6,23,18,38,7,24,5,1,1,1,1,1,1,1,1,1,1,3,4,2,6,2,5,7,13,2,4,5,4,6,2,5,7,6,5,7,3,7,4,3,2,6,3,1,1,1,1,1,1,1,1,1,1
41,22,JD,11,4,15,JS,11,1,34,3,0,3675,5,91,1.287,0.174,0.815,0.004,0.493,1,0,1,1,37,32,13,15,0,44,47,39,40,14,48,7,22,42,11,6,43,33,2,28,4,8,21,9,49,29,12,41,26,50,16,45,38,10,31,34,27,30,51,35,20,25,17,46,24,36,1,1,1,1,1,1,1,1,1,1,2,2,5,4,6,7,4,3,3,7,5,6,2,3,13,5,7,6,6,5,2,4,2,3,7,4,1,1,1,1,1,1,1,1,1,1
41,23,7S,7,1,17,6H,6,2,11,4,0,6240,5,91,1.146,0.242,0.602,0.542,0.51,1,0,1,1,23,17,8,20,11,15,0,46,50,34,18,16,42,51,26,3,47,49,48,31,1,33,28,5,13,29,6,41,7,2,9,36,39,38,35,37,30,27,45,22,40,10,21,43,44,24,1,1,1,1,1,1,1,1,1,1,4,7,2,6,5,4,4,5,5,3,6,2,7,3,2,3,13,6,3,2,2,6,4,7,7,5,1,1,1,1,1,1,1,1,1,1
41,24,JS,11,1,17,QH,12,2,46,1,0,10143,5,91,1.253,0.242,0.821,-0.032,0.642,1,0,1,1,4,50,13,32,39,25,21,46,38,49,18,44,30,27,43,23,29,31,28,37,35,45,47,48,3,26,10,17,11,14,16,5,40,15,41,8,6,42,9,33,1,7,22,2,34,24,1,1,1,1,1,1,1,1,1,1,6,7,2,2,3,2,5,4,6,5,4,4,3,3,7,5,13,6,7,6,5,2,7,4,3,2,1,1,1,1,1,1,1,1,1,1
41,25,7D,7,4,9,5C,5,3,41,1,0,6052,5,91,1.179,0.234,0.609,0.206,0.392,1,0,1,1,43,33,11,20,24,36,8,7,14,22,42,18,16,12,2,48,46,5,45,47,51,21,35,31,27,37,3,44,41,39,40,13,0,4,1,34,10,9,29,32,30,25,17,38,6,23,1,1,1,1,1,1,1,1,1,1,4,2,7,3,2,5,3,6,13,4,6,5,2,7,4,4,6,3,2,5,2,3,5,7,7,6,1,1,1,1,1,1,1,1,1,1
41,26,7H,7,2,21,9S,9,1,11,7,0,6991,5,91,1.518,0.21,0.475,0.293,0.483,1,0,1,1,16,9,32,12,48,13,47,28,0,41,8,30,33,10,46,2,20,31,4,26,37,50,43,23,49,35,40,29,5,3,19,34,42,27,6,18,22,25,44,11,36,38,15,51,39,7,1,1,1,1,1,1,1,1,1,1,7,6,3,2,2,2,5,6,7,7,5,3,5,3,4,4,3,6,2,4,13,2,6,4,5,7,1,1,1,1,1,1,1,1,1,1
41,27,2S,2,1,17,5H,5,2,NA,NA,0,7968,5,91,1.294,0.415,0.645,0.184,0.597,1,0,1,1,21,28,3,13,34,16,46,6,44,36,10,23,24,48,29,40,50,4,47,30,31,43,41,35,15,18,1,49,7,39,20,14,32,19,5,26,11,0,25,51,22,37,12,45,2,38,1,1,1,1,1,1,1,1,1,1,7,4,5,6,3,3,5,6,2,3,7,2,2,5,4,4,13,5,2,7,4,2,7,6,6,3,1,1,1,1,1,1,1,1,1,1
41,28,2C,2,3,11,5C,5,3,NA,NA,0,5440,5,91,1.394,0.15,0.705,0.078,0.49,1,0,1,1,36,21,13,42,33,44,2,11,5,14,32,10,9,3,0,47,39,17,28,7,27,34,18,40,23,12,19,41,4,26,29,37,48,38,35,20,6,51,22,45,15,46,16,24,43,49,1,1,1,1,1,1,1,1,1,1,5,3,3,4,2,7,4,2,6,5,13,3,5,2,7,2,5,6,6,6,4,7,2,7,4,3,1,1,1,1,1,1,1,1,1,1
42,1,8C,8,3,14,QH,12,2,2,1,0,17292,6,81,1.197,0.018,0.651,0.488,0.396,0,0,1,1,14,24,4,6,32,20,5,44,11,18,9,42,2,15,26,12,41,48,16,25,43,50,17,33,35,23,31,3,39,36,30,22,10,49,0,13,45,38,1,28,21,29,19,46,47,34,1,1,1,1,1,1,1,1,1,1,6,4,2,2,7,6,5,7,3,4,5,3,2,13,7,5,2,5,6,7,3,2,4,6,4,3,1,1,1,1,1,1,1,1,1,1
42,2,JS,11,1,5,KD,13,4,38,1,0,15672,6,81,1.253,0.242,0.821,-0.032,0.642,0,0,1,1,9,30,43,22,24,20,31,47,46,34,6,4,45,26,10,32,42,12,39,13,0,17,50,41,23,3,11,19,44,1,37,35,25,8,49,18,27,51,28,33,2,14,29,15,7,16,1,1,1,1,1,1,1,1,1,1,2,5,4,3,13,5,4,5,4,7,6,7,4,2,3,3,6,7,7,2,5,6,2,3,2,6,1,1,1,1,1,1,1,1,1,1
42,3,2C,2,3,17,8S,8,1,NA,NA,0,7601,6,81,1.394,0.15,0.705,0.078,0.49,0,0,1,1,5,44,49,3,11,15,43,28,26,9,19,42,20,2,13,10,41,50,33,35,48,47,36,22,12,29,27,34,4,18,8,37,21,14,17,6,23,39,25,32,30,0,24,16,46,51,1,1,1,1,1,1,1,1,1,1,5,7,2,3,2,4,6,3,4,2,5,3,4,6,5,7,13,2,2,3,7,6,4,7,5,6,1,1,1,1,1,1,1,1,1,1
42,4,7D,7,4,15,2S,2,1,36,2,0,4132,6,81,1.179,0.234,0.609,0.206,0.392,0,0,1,1,10,16,8,46,42,40,44,17,25,36,30,2,12,6,48,41,43,33,14,50,5,37,18,15,45,47,21,51,22,39,49,9,11,28,27,1,34,38,13,29,4,24,20,26,31,7,1,1,1,1,1,1,1,1,1,1,2,7,2,3,7,5,2,6,3,4,4,5,6,3,13,4,2,5,6,7,4,3,6,5,7,2,1,1,1,1,1,1,1,1,1,1
42,5,9H,9,2,20,9S,9,1,7,1,0,4697,6,81,1.417,0.05,0.34,0.4,0.521,0,0,1,1,7,13,37,32,45,9,8,49,11,15,36,20,43,5,19,33,48,22,34,30,35,14,26,31,46,2,23,18,41,21,50,12,3,10,42,1,6,39,25,16,27,38,29,44,0,51,1,1,1,1,1,1,1,1,1,1,4,6,3,2,2,7,4,6,6,2,5,3,7,5,4,3,2,7,5,13,2,5,6,3,4,7,1,1,1,1,1,1,1,1,1,1
42,6,3C,3,3,11,AS,1,1,1,1,0,4048,6,81,1.202,0.026,0.821,0.24,0.424,0,0,1,1,0,20,43,38,11,21,7,46,41,24,6,1,35,26,3,4,14,19,32,37,28,25,17,39,16,18,27,10,22,34,48,30,45,13,5,29,23,44,36,15,40,31,42,47,8,33,1,1,1,1,1,1,1,1,1,1,5,6,2,2,4,7,3,3,4,5,13,5,6,3,3,2,2,6,7,4,7,5,6,7,2,4,1,1,1,1,1,1,1,1,1,1
42,7,AD,1,4,22,AD,1,4,32,13,1,3860,6,81,1.267,0.184,0.871,0.12,0.503,0,0,1,1,23,33,45,36,46,5,15,20,38,0,43,37,26,51,47,7,22,28,48,2,24,32,14,10,3,1,34,30,29,42,49,39,16,40,44,12,50,9,4,19,11,35,6,18,31,41,1,1,1,1,1,1,1,1,1,1,4,6,4,3,2,5,5,2,4,2,3,7,7,3,3,2,6,7,6,5,4,13,5,6,2,7,1,1,1,1,1,1,1,1,1,1
42,8,2D,2,4,8,2D,2,4,18,13,1,3769,6,81,1.309,0.23,0.584,0.064,0.406,0,0,1,1,13,23,17,9,47,7,8,12,26,29,46,44,16,18,0,43,41,40,11,35,22,3,21,4,27,51,31,19,1,24,33,25,34,15,49,10,20,38,37,28,42,48,32,6,39,50,1,1,1,1,1,1,1,1,1,1,6,3,5,2,2,4,7,13,6,3,7,2,4,6,3,7,3,4,6,7,2,5,4,5,2,5,1,1,1,1,1,1,1,1,1,1
42,9,8D,8,4,17,2S,2,1,36,7,0,3391,6,81,1.027,0.046,0.775,0.188,0.42,0,0,1,1,47,39,28,31,35,32,7,2,3,11,14,19,51,33,4,16,8,13,25,34,50,10,43,41,30,6,46,5,36,26,40,18,12,29,15,1,44,48,17,22,27,38,0,45,42,9,1,1,1,1,1,1,1,1,1,1,3,4,3,5,4,6,5,3,7,4,2,2,7,5,2,6,13,2,4,3,7,2,6,6,5,7,1,1,1,1,1,1,1,1,1,1
42,10,3S,3,1,15,3S,3,1,25,13,1,2895,6,81,1.137,0.355,0.795,0.35,0.479,0,0,1,1,3,10,38,49,40,43,47,39,0,51,44,13,32,22,1,29,17,23,26,41,48,34,36,37,2,50,46,18,9,45,42,25,27,5,4,14,20,8,6,21,12,31,7,19,30,11,1,1,1,1,1,1,1,1,1,1,6,2,5,4,6,3,7,3,5,3,7,2,4,2,13,7,3,5,7,4,4,6,5,2,6,2,1,1,1,1,1,1,1,1,1,1
42,11,9D,9,4,11,10D,10,4,35,5,0,6063,6,81,1.077,0.262,0.676,0.362,0.424,0,0,1,1,34,33,29,50,24,16,11,32,8,35,15,40,4,28,27,51,37,36,42,2,47,39,26,45,14,1,0,13,18,6,41,43,31,20,48,7,19,9,17,3,5,12,22,44,49,46,1,1,1,1,1,1,1,1,1,1,5,7,2,5,3,4,4,3,6,2,13,2,3,6,7,7,3,6,7,2,6,2,5,4,5,4,1,1,1,1,1,1,1,1,1,1
42,12,5D,5,4,17,5D,5,4,27,13,1,4566,6,81,1.052,0.203,0.73,0.316,0.368,0,0,1,1,27,32,47,40,37,31,45,0,29,15,18,36,14,24,10,25,19,34,49,21,1,5,6,9,42,3,43,8,4,22,26,16,23,39,33,20,2,7,35,41,44,46,48,13,51,38,1,1,1,1,1,1,1,1,1,1,6,3,5,4,2,7,7,3,2,5,6,2,5,4,4,3,13,6,7,4,3,5,6,2,7,2,1,1,1,1,1,1,1,1,1,1
42,13,6H,6,2,22,6H,6,2,32,13,1,3568,6,81,1.323,-0.064,0.464,0.325,0.59,0,0,1,1,51,21,7,1,29,12,5,46,37,15,25,39,19,26,27,24,23,4,31,9,30,47,0,28,6,2,17,8,38,20,35,18,43,33,13,36,11,42,14,10,45,22,32,40,50,16,1,1,1,1,1,1,1,1,1,1,6,2,3,4,2,7,5,3,2,6,3,5,2,6,3,7,4,4,5,7,4,13,7,2,6,5,1,1,1,1,1,1,1,1,1,1
42,14,5C,5,3,8,3H,3,2,42,1,0,3180,6,81,1.318,0.139,0.544,0.272,0.378,0,0,1,1,34,12,36,39,29,35,1,13,14,38,48,19,37,20,32,10,42,30,43,23,33,50,46,26,31,22,5,44,11,24,2,21,45,17,25,51,7,40,41,28,6,15,8,0,16,3,1,1,1,1,1,1,1,1,1,1,7,2,5,3,6,4,2,13,5,4,7,4,3,2,2,7,3,6,5,2,6,6,4,7,5,3,1,1,1,1,1,1,1,1,1,1
42,15,JD,11,4,6,QH,12,2,23,4,0,6154,6,81,1.287,0.174,0.815,0.004,0.493,0,0,1,1,13,4,6,51,5,21,15,25,20,32,48,39,2,41,27,49,40,38,22,0,43,16,24,34,44,33,35,30,12,50,9,19,14,47,31,3,45,18,29,42,26,28,10,17,1,37,1,1,1,1,1,1,1,1,1,1,2,5,6,3,4,13,7,6,6,2,7,2,4,3,5,7,2,6,5,3,4,5,4,3,2,7,1,1,1,1,1,1,1,1,1,1
42,16,2S,2,1,5,8C,8,3,42,1,0,2874,6,81,1.294,0.415,0.645,0.184,0.597,0,0,1,1,30,26,28,19,37,3,40,36,5,51,20,45,47,48,1,39,31,2,29,17,16,38,15,43,41,25,21,9,42,46,49,10,6,13,7,35,11,12,8,24,22,33,23,44,0,32,1,1,1,1,1,1,1,1,1,1,3,5,2,4,13,3,7,3,5,2,7,6,3,2,6,2,4,6,7,4,6,4,5,7,5,2,1,1,1,1,1,1,1,1,1,1
42,17,7S,7,1,9,10C,10,3,42,1,0,4649,6,81,1.146,0.242,0.602,0.542,0.51,0,0,1,1,7,49,12,9,3,25,1,24,15,14,50,19,2,31,37,34,36,17,6,51,43,47,38,39,4,13,42,30,48,16,41,46,21,11,28,22,0,23,44,33,40,35,5,8,27,26,1,1,1,1,1,1,1,1,1,1,6,2,3,7,5,3,4,2,13,5,5,5,6,4,2,6,4,2,7,4,6,7,3,2,7,3,1,1,1,1,1,1,1,1,1,1
42,18,8H,8,2,19,3C,3,3,34,3,0,5734,6,81,1.218,0.114,0.846,0.294,0.552,0,0,1,1,42,35,32,29,33,44,14,15,25,22,39,4,13,41,16,31,26,49,8,37,27,9,23,11,19,34,30,50,20,5,36,38,6,28,43,0,18,10,47,12,24,1,21,3,2,48,1,1,1,1,1,1,1,1,1,1,3,6,4,4,5,4,7,3,2,2,5,3,6,7,2,5,7,6,13,5,2,2,6,3,4,7,1,1,1,1,1,1,1,1,1,1
42,19,QS,12,1,15,10S,10,1,21,3,0,5615,6,81,1.148,0.256,0.54,0.106,0.597,0,0,1,1,44,33,35,19,22,34,24,8,18,47,17,7,41,1,23,16,20,30,26,2,9,29,49,14,11,48,36,6,10,25,3,38,27,45,12,4,0,43,15,28,39,32,42,21,46,51,1,1,1,1,1,1,1,1,1,1,6,6,5,2,7,5,2,3,4,4,3,3,7,2,13,4,4,7,7,2,6,6,2,3,5,5,1,1,1,1,1,1,1,1,1,1
42,20,KS,13,1,6,8H,8,2,39,1,0,5497,6,81,1.072,0.193,0.611,0.148,0.583,0,0,1,1,3,45,7,44,6,16,40,8,13,17,19,5,43,28,9,12,46,0,47,29,2,36,48,25,51,49,21,26,50,39,34,4,37,10,30,11,41,33,20,14,42,18,22,24,23,15,1,1,1,1,1,1,1,1,1,1,6,3,4,2,5,13,7,6,7,2,5,5,2,3,2,4,7,4,6,7,6,5,3,2,4,3,1,1,1,1,1,1,1,1,1,1
42,21,5S,5,1,14,10C,10,3,46,1,0,3966,6,81,1.106,0.277,0.396,0.156,0.476,0,0,1,1,26,34,37,23,41,9,47,20,11,15,32,25,50,31,29,38,22,44,5,49,36,14,40,4,2,7,27,17,42,21,39,51,16,12,43,3,0,18,8,33,28,1,10,13,46,35,1,1,1,1,1,1,1,1,1,1,3,3,4,5,6,7,4,6,2,5,2,7,2,13,5,6,2,3,7,3,5,4,7,6,4,2,1,1,1,1,1,1,1,1,1,1
42,22,4H,4,2,11,4D,4,4,NA,NA,1,3309,6,81,1.058,0.327,0.43,0.404,0.472,0,0,1,1,30,13,0,49,40,41,9,24,14,34,3,7,12,47,19,28,25,21,35,4,16,39,46,8,36,45,22,1,50,48,44,43,37,31,38,11,15,2,10,5,33,18,51,29,27,23,1,1,1,1,1,1,1,1,1,1,5,2,6,4,5,2,4,3,7,3,13,2,3,6,7,7,5,3,6,4,6,5,7,2,2,4,1,1,1,1,1,1,1,1,1,1
42,23,AC,1,3,5,AC,1,3,15,13,1,12215,6,81,1.354,0.21,0.974,0.004,0.573,0,0,1,1,14,20,27,5,44,2,35,10,12,32,11,46,33,19,26,22,8,6,23,41,16,40,47,24,25,7,17,31,3,38,50,1,42,4,49,29,13,15,21,37,18,51,28,48,34,36,1,1,1,1,1,1,1,1,1,1,5,2,4,3,13,3,7,2,5,3,4,6,7,6,4,2,6,7,5,3,7,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1
42,24,2H,2,2,12,3H,3,2,42,1,0,2874,6,81,1.292,0.21,0.606,0.152,0.663,0,0,1,1,38,49,8,9,17,28,11,41,23,18,25,27,29,51,20,13,19,21,47,2,10,14,5,31,7,43,46,22,44,39,42,24,12,32,1,35,26,45,3,30,50,15,48,4,16,36,1,1,1,1,1,1,1,1,1,1,5,2,2,4,6,3,3,7,5,6,4,13,4,5,7,6,2,5,7,7,6,3,3,4,2,2,1,1,1,1,1,1,1,1,1,1
42,25,KD,13,4,15,KD,13,4,25,13,1,3248,6,81,1.358,0.1,0.784,-0.002,0.5,0,0,1,1,10,37,6,1,48,20,30,31,39,42,17,35,28,43,4,7,38,0,36,33,45,22,40,18,51,50,34,14,26,41,9,44,24,8,32,29,27,11,13,23,47,19,5,3,15,2,1,1,1,1,1,1,1,1,1,1,7,7,3,4,5,3,4,3,2,6,5,2,6,2,13,5,4,5,6,7,7,6,2,3,4,2,1,1,1,1,1,1,1,1,1,1
42,26,3D,3,4,8,3D,3,4,18,13,1,3521,6,81,1.236,0.014,0.53,0.142,0.378,0,0,1,1,47,30,5,38,42,27,34,24,7,46,35,19,22,3,6,11,2,41,12,23,25,39,36,29,40,4,13,26,20,44,1,33,14,9,17,32,48,8,43,18,51,10,31,49,45,28,1,1,1,1,1,1,1,1,1,1,3,4,6,5,7,2,2,13,2,4,3,6,3,2,4,7,2,5,7,4,5,3,7,5,6,6,1,1,1,1,1,1,1,1,1,1
42,27,7H,7,2,7,5H,5,2,31,6,0,5791,6,81,1.518,0.21,0.475,0.293,0.483,0,0,1,1,21,37,12,28,42,23,36,35,11,40,5,13,49,39,48,46,19,24,44,51,16,6,10,15,43,41,25,26,34,3,17,27,30,47,29,14,7,4,18,33,32,31,50,1,20,8,1,1,1,1,1,1,1,1,1,1,2,7,6,3,4,5,13,7,2,2,6,4,4,3,5,7,4,2,2,3,6,6,7,5,3,5,1,1,1,1,1,1,1,1,1,1
42,28,5H,5,2,21,5H,5,2,31,13,1,9815,6,81,1.377,0.086,0.756,0.382,0.552,0,0,1,1,0,3,26,40,11,38,36,41,9,47,45,2,34,25,15,27,30,24,19,50,37,20,51,10,48,5,28,8,14,29,17,49,13,42,33,1,32,4,7,6,44,21,23,16,18,39,1,1,1,1,1,1,1,1,1,1,2,4,3,3,2,7,5,2,3,7,6,4,5,2,4,6,5,7,3,6,13,7,5,6,2,4,1,1,1,1,1,1,1,1,1,1
43,1,3D,3,4,17,AH,1,2,NA,NA,0,21604,4,105,1.236,0.014,0.53,0.142,0.378,1,0,1,1,50,1,5,16,2,19,17,20,35,7,21,0,38,47,39,49,32,22,46,8,12,36,34,44,40,37,41,43,14,45,4,3,26,18,6,48,33,27,25,30,23,51,10,31,28,9,1,1,1,1,1,1,1,1,1,1,3,5,2,5,7,2,2,4,6,4,3,6,5,7,4,3,13,5,6,2,7,6,3,4,2,7,1,1,1,1,1,1,1,1,1,1
43,2,KS,13,1,21,KH,13,2,28,4,0,7143,4,105,1.072,0.193,0.611,0.148,0.583,1,0,1,1,19,47,4,22,10,37,45,32,20,40,1,21,51,3,34,33,36,42,50,18,9,29,2,0,44,35,17,25,31,15,12,14,23,39,16,43,49,48,6,24,26,7,41,13,11,28,1,1,1,1,1,1,1,1,1,1,6,3,3,5,7,2,5,4,6,2,6,4,3,7,3,2,7,4,5,2,13,2,4,7,6,5,1,1,1,1,1,1,1,1,1,1
43,3,7S,7,1,18,KS,13,1,25,6,0,4179,4,105,1.146,0.242,0.602,0.542,0.51,1,0,1,1,19,15,39,48,24,43,41,28,0,34,14,40,37,21,11,35,44,50,29,1,25,16,30,45,12,5,9,6,20,49,13,8,22,2,46,36,31,3,47,17,51,38,10,7,26,27,1,1,1,1,1,1,1,1,1,1,5,5,4,2,5,3,4,6,3,4,2,7,7,2,6,6,3,13,7,4,3,2,5,2,6,7,1,1,1,1,1,1,1,1,1,1
43,4,2C,2,3,10,JC,11,3,14,4,0,9215,4,105,1.394,0.15,0.705,0.078,0.49,1,0,1,1,11,41,48,9,23,45,17,21,51,35,0,12,2,36,44,46,3,26,25,27,31,10,50,29,14,49,18,7,47,37,22,42,5,19,20,43,16,39,15,28,32,33,24,34,38,4,1,1,1,1,1,1,1,1,1,1,2,2,5,4,7,4,3,6,3,13,7,3,4,7,7,4,2,6,5,6,2,6,2,3,5,5,1,1,1,1,1,1,1,1,1,1
43,5,AD,1,4,9,8H,8,2,32,5,0,5485,4,105,1.267,0.184,0.871,0.12,0.503,1,0,1,1,32,31,40,0,41,9,11,46,49,28,44,37,24,51,19,6,21,17,39,33,7,48,15,4,5,1,50,12,29,23,3,20,42,34,38,36,14,26,22,45,18,30,47,10,8,25,1,1,1,1,1,1,1,1,1,1,5,7,3,6,2,2,4,3,13,2,6,4,2,4,2,4,5,6,3,3,6,5,7,5,7,7,1,1,1,1,1,1,1,1,1,1
43,6,7D,7,4,7,QS,12,1,37,1,0,3436,4,105,1.179,0.234,0.609,0.206,0.392,1,0,1,1,27,4,18,41,20,24,38,0,25,33,42,7,43,29,36,40,45,21,31,5,16,1,2,30,26,8,23,39,47,12,10,35,14,13,48,50,11,51,28,15,22,49,9,37,44,3,1,1,1,1,1,1,1,1,1,1,2,3,5,4,6,7,13,7,2,3,5,5,3,7,3,2,6,6,5,7,4,2,4,2,6,4,1,1,1,1,1,1,1,1,1,1
43,7,2S,2,1,17,6D,6,4,14,6,0,4791,4,105,1.294,0.415,0.645,0.184,0.597,1,0,1,1,45,39,29,28,49,41,10,46,20,43,3,19,15,44,50,8,13,21,2,33,17,35,32,40,14,24,1,34,42,7,11,30,37,25,51,26,16,6,48,36,18,12,23,31,9,38,1,1,1,1,1,1,1,1,1,1,5,2,4,6,3,2,3,7,4,2,3,5,5,4,7,6,13,2,7,3,4,6,6,7,5,2,1,1,1,1,1,1,1,1,1,1
43,8,8D,8,4,7,8S,8,1,29,4,0,3365,4,105,1.027,0.046,0.775,0.188,0.42,1,0,1,1,47,4,23,41,14,42,22,9,34,31,36,48,10,5,37,49,46,1,0,13,6,40,32,2,12,25,51,43,7,35,18,30,27,33,21,39,8,45,16,50,24,26,17,3,19,38,1,1,1,1,1,1,1,1,1,1,3,7,5,4,6,2,13,2,2,3,2,3,7,5,5,4,6,7,4,2,3,4,5,6,7,6,1,1,1,1,1,1,1,1,1,1
43,9,8C,8,3,9,3S,3,1,32,4,0,10295,4,105,1.197,0.018,0.651,0.488,0.396,1,0,1,1,21,40,9,14,22,3,31,27,18,10,49,29,11,28,45,50,20,44,33,30,6,25,38,13,26,12,4,16,47,15,17,2,23,37,39,1,0,34,8,19,46,35,24,36,43,51,1,1,1,1,1,1,1,1,1,1,4,7,2,3,5,6,3,2,13,4,4,5,5,7,7,3,5,6,7,3,6,4,6,2,2,2,1,1,1,1,1,1,1,1,1,1
43,10,2H,2,2,16,4C,4,3,12,4,0,5532,4,105,1.292,0.21,0.606,0.152,0.663,1,0,1,1,15,5,27,12,43,6,48,30,9,44,25,29,16,13,17,22,32,37,39,33,10,0,34,49,21,14,26,41,4,42,23,31,38,35,7,19,50,46,47,3,2,11,18,45,8,36,1,1,1,1,1,1,1,1,1,1,2,4,7,3,2,3,4,4,5,6,6,3,2,7,5,13,7,6,3,5,2,5,7,6,4,2,1,1,1,1,1,1,1,1,1,1
43,11,9H,9,2,9,QD,12,4,1,1,0,7603,4,105,1.417,0.05,0.34,0.4,0.521,1,0,1,1,50,38,40,7,11,28,31,1,12,24,51,14,27,44,19,8,26,30,21,25,2,23,18,13,37,17,15,39,36,4,46,16,22,32,3,42,6,49,0,43,9,29,35,20,10,41,1,1,1,1,1,1,1,1,1,1,3,5,7,6,3,2,4,2,13,4,3,5,5,5,4,7,6,6,7,6,3,2,2,7,4,2,1,1,1,1,1,1,1,1,1,1
43,12,3S,3,1,10,9C,9,3,11,3,0,6429,4,105,1.137,0.355,0.795,0.35,0.479,1,0,1,1,49,12,3,10,0,17,18,5,40,26,34,44,15,37,32,42,27,38,23,2,22,29,35,33,9,6,45,19,30,31,48,20,50,46,11,8,21,4,14,43,41,24,39,7,13,36,1,1,1,1,1,1,1,1,1,1,3,4,7,4,2,3,6,5,2,13,7,5,2,6,4,7,4,5,6,3,2,6,5,3,2,7,1,1,1,1,1,1,1,1,1,1
43,13,QS,12,1,11,QD,12,4,3,1,0,1635,4,105,1.148,0.256,0.54,0.106,0.597,1,0,1,1,40,31,50,21,24,29,46,27,9,20,49,38,5,34,30,51,36,47,43,28,11,45,0,16,13,25,14,6,10,35,48,26,8,44,32,2,1,42,3,41,33,39,12,7,23,4,1,1,1,1,1,1,1,1,1,1,5,4,3,3,5,7,2,6,2,4,13,5,7,2,5,4,2,2,7,3,6,7,6,4,6,3,1,1,1,1,1,1,1,1,1,1
43,14,6H,6,2,6,QH,12,2,28,5,0,1697,4,105,1.323,-0.064,0.464,0.325,0.59,1,0,1,1,15,4,17,12,25,7,32,0,42,26,43,37,22,50,21,18,38,27,8,49,1,9,45,28,5,48,14,24,29,3,16,36,33,23,35,13,31,2,30,11,19,51,34,40,10,6,1,1,1,1,1,1,1,1,1,1,4,3,6,5,2,13,7,7,4,5,7,2,7,6,5,3,3,5,4,3,4,2,2,2,6,6,1,1,1,1,1,1,1,1,1,1
43,15,5S,5,1,6,3D,3,4,29,6,0,2064,4,105,1.106,0.277,0.396,0.156,0.476,1,0,1,1,33,20,17,23,44,22,7,9,26,24,31,48,11,43,16,4,35,39,29,34,15,12,46,3,10,40,37,28,41,6,47,51,42,5,14,32,27,50,19,36,13,1,38,49,21,2,1,1,1,1,1,1,1,1,1,1,6,2,4,5,3,13,7,4,3,3,7,2,2,2,7,5,3,7,6,6,4,4,2,6,5,5,1,1,1,1,1,1,1,1,1,1
43,16,JD,11,4,14,9S,9,1,12,6,0,3615,4,105,1.287,0.174,0.815,0.004,0.493,1,0,1,1,32,29,6,41,39,20,33,12,10,7,4,8,40,42,2,48,36,9,35,27,26,46,17,49,15,37,43,1,14,18,5,31,13,19,3,50,16,25,28,47,21,11,22,24,38,30,1,1,1,1,1,1,1,1,1,1,7,6,2,4,2,3,7,6,3,5,2,5,4,13,7,5,6,3,7,5,6,2,4,2,4,3,1,1,1,1,1,1,1,1,1,1
43,17,5C,5,3,17,4D,4,4,11,6,0,2791,4,105,1.318,0.139,0.544,0.272,0.378,1,0,1,1,36,48,47,3,35,21,22,17,33,37,42,16,1,41,0,15,32,45,39,24,8,19,11,14,6,38,30,20,9,29,7,10,51,12,34,27,31,26,25,5,23,50,18,43,40,13,1,1,1,1,1,1,1,1,1,1,6,5,4,4,2,7,7,3,3,6,2,3,5,5,2,4,13,2,4,7,6,3,7,6,5,2,1,1,1,1,1,1,1,1,1,1
43,18,JS,11,1,15,10S,10,1,28,7,0,5545,4,105,1.253,0.242,0.821,-0.032,0.642,1,0,1,1,6,51,13,44,49,30,7,1,17,23,12,45,8,21,33,31,19,24,43,37,2,47,16,26,10,27,3,9,32,5,48,35,41,28,14,0,11,34,18,4,40,29,42,38,50,20,1,1,1,1,1,1,1,1,1,1,3,7,6,2,4,2,6,7,4,5,3,2,5,3,13,4,5,7,6,5,4,7,2,3,6,2,1,1,1,1,1,1,1,1,1,1
43,19,7H,7,2,19,AS,1,1,15,7,0,2613,4,105,1.518,0.21,0.475,0.293,0.483,1,0,1,1,20,33,41,48,34,7,49,2,50,29,37,39,26,22,0,21,43,30,13,4,47,15,31,9,12,8,32,28,19,16,25,1,14,42,23,11,38,5,36,27,6,35,51,46,18,10,1,1,1,1,1,1,1,1,1,1,3,6,3,6,7,3,5,6,2,7,2,4,4,7,5,2,5,4,13,2,5,7,4,3,6,2,1,1,1,1,1,1,1,1,1,1
